"Date.and.Time","price","market_cap","total_volume","Date.and.Time.2","power.MAX..GW","power.MIN..GW","power.GUESS..GW","annualised.consumption.MAX..TWh","annualised.consumption.MIN..TWh","annualised.consumption.GUESS..TWh","Predicted","Detrended"
"2016-05-04 00:00:00 UTC",447.119,6933273129,430680620.316651,2016-05-02,1.201935157,0.361162921,0.743346695,10.53616359,3.165954166,6.516177131,15.8149650901827,-9.29878795918268
"2016-05-05 00:00:00 UTC",448.922,6962982234.9,547921245.8399,2016-05-03,1.201916387,0.361157281,0.743335087,10.53599904,3.165904724,6.51607537,15.8537416205537,-9.33766625055371
"2016-05-06 00:00:00 UTC",461.62,7161803490,892002595.449856,2016-05-04,1.246199092,0.374463549,0.77072209,10.92418124,3.282547469,6.756149845,15.8925181509248,-9.13636830592484
"2016-05-07 00:00:00 UTC",459.248,7126736757.2,418352341.339878,2016-05-05,1.269508761,0.381467744,0.785138147,11.1285138,3.343946241,6.882520997,15.9312946812959,-9.04877368429587
"2016-05-08 00:00:00 UTC",459.283,7129139993,640880145.126518,2016-05-06,1.274171787,0.382868911,0.788022034,11.16938988,3.356228872,6.907801149,15.970071211667,-9.062270062667
"2016-05-09 00:00:00 UTC",461.747,7169395601,892533004.171316,2016-05-07,1.278834826,0.384270082,0.790905929,11.21026608,3.368511538,6.933081371,16.0088477420381,-9.07576637103814
"2016-05-10 00:00:00 UTC",450.326,6993799201.15,1121093826.60936,2016-05-08,1.29398966,0.388823875,0.800278561,11.34311336,3.408430089,7.015241862,16.0476242724092,-9.03238241040917
"2016-05-11 00:00:00 UTC",452.179,7024148586,672525013.612093,2016-05-09,1.310310237,0.393727956,0.810372156,11.48617954,3.451419263,7.10372232,16.0864008027803,-8.9826784827803
"2016-05-12 00:00:00 UTC",454.731,7065405649.05,697010377.085637,2016-05-10,1.318470545,0.396180003,0.815418966,11.5577128,3.472913902,7.147962655,16.1251773331513,-8.97721467815133
"2016-05-13 00:00:00 UTC",456.007,7086941589.1,489812072.369458,2016-05-11,1.289621538,0.387511322,0.79757706,11.3048224,3.39692425,6.991560507,16.1639538635225,-9.17239335652247
"2016-05-14 00:00:00 UTC",455.503,7080714421.975,540603400.501336,2016-05-12,1.28511428,0.386156961,0.794789509,11.26531178,3.385051918,6.967124835,16.2027303938935,-9.23560555889349
"2016-05-15 00:00:00 UTC",457.837,7118621365,514727783.6,2016-05-13,1.288924463,0.387301862,0.797145948,11.29871184,3.39508812,6.987781379,16.2415069242646,-9.25372554526463
"2016-05-16 00:00:00 UTC",454.893,7074393585,649625052.5,2016-05-14,1.296583564,0.389603303,0.801882782,11.36585152,3.415262555,7.029304465,16.2802834546357,-9.25097898963565
"2016-05-17 00:00:00 UTC",452.422,7037627799.9,456208618.570112,2016-05-15,1.276921471,0.383695149,0.789722599,11.19349362,3.363471672,6.922708302,16.3190599850068,-9.39635168300679
"2016-05-18 00:00:00 UTC",453.371,7054124066.025,382814029.874502,2016-05-16,1.256297156,0.377497861,0.776967321,11.01270087,3.309146248,6.810895539,16.3578365153779,-9.54694097637793
"2016-05-19 00:00:00 UTC",440.539,6855767039.275,626926267.802672,2016-05-17,1.250827662,0.375854362,0.773584668,10.96475528,3.294739341,6.781243196,16.3966130457489,-9.61536984974895
"2016-05-20 00:00:00 UTC",441.888,6878428608,644225134.663831,2016-05-18,1.278925566,0.384297348,0.790962048,11.21106152,3.368750554,6.933573314,16.4353895761201,-9.50181626212009
"2016-05-21 00:00:00 UTC",443.147,6899543980.475,382669886.131148,2016-05-19,1.254842717,0.377060824,0.776067812,10.99995126,3.305315187,6.803010436,16.4741661064911,-9.67115567049111
"2016-05-22 00:00:00 UTC",438.675,6831902516.25,369986913.352058,2016-05-20,1.25104016,0.375918215,0.773716089,10.96661805,3.295299073,6.782395237,16.5129426368622,-9.73054739986225
"2016-05-23 00:00:00 UTC",443.175,6903990658.125,378979422.057855,2016-05-21,1.247237617,0.37477561,0.771364375,10.93328495,3.285282993,6.76178011,16.5517191672333,-9.78993905723327
"2016-05-24 00:00:00 UTC",445.769,6945849972,423917608.137698,2016-05-22,1.304275913,0.391914735,0.806640179,11.43328265,3.435524567,7.071007805,16.5904956976044,-9.51948789260441
"2016-05-25 00:00:00 UTC",449.055,6998825287.125,593928754.579372,2016-05-23,1.353709122,0.40676865,0.837212554,11.86661416,3.565733982,7.339005246,16.6292722279754,-9.29026698197544
"2016-05-26 00:00:00 UTC",453.732,7073262178,772901620.220012,2016-05-24,1.361974203,0.409252179,0.842324161,11.93906586,3.587504598,7.383813596,16.6680487583466,-9.28423516234657
"2016-05-27 00:00:00 UTC",473.864,7388724420,1609915743.81941,2016-05-25,1.347515263,0.404907491,0.833381911,11.81231879,3.549419064,7.305425829,16.7068252887177,-9.40139945971771
"2016-05-28 00:00:00 UTC",528.545,8243121751.875,2308852891.94057,2016-05-26,1.370982852,0.411959138,0.847895634,12.01803568,3.611233806,7.432653131,16.7456018190887,-9.31294868808873
"2016-05-29 00:00:00 UTC",524.624,8182390025,2265760454.97112,2016-05-27,1.362894488,0.40952871,0.842893319,11.94713308,3.589928672,7.388802834,16.7843783494599,-9.39557551545987
"2016-05-30 00:00:00 UTC",534.224,8335577205.6,1027238918.15733,2016-05-28,1.357143163,0.407800526,0.839336365,11.89671696,3.574779409,7.357622572,16.8231548798309,-9.46553230783089
"2016-05-31 00:00:00 UTC",531.407,8293336919.625,976889071.470243,2016-05-29,1.315095808,0.395165946,0.813331832,11.52812985,3.464024685,7.129666839,16.861931410202,-9.73226457120203
"2016-06-01 00:00:00 UTC",539.168,8416291167.2,864207752.9,2016-05-30,1.274216967,0.382882487,0.788049976,11.16978593,3.356347879,6.908046088,16.9007079405731,-9.99266185257306
"2016-06-02 00:00:00 UTC",538.832,8413013019.6,655601895.742847,2016-05-31,1.252397466,0.376326064,0.774555526,10.97851619,3.298874281,6.789753742,16.9394844709442,-10.1497307289442
"2016-06-03 00:00:00 UTC",570.445,8908568259.375,947549857.377604,2016-06-01,1.258900051,0.378279991,0.778577103,11.03551785,3.316002398,6.825006889,16.9782610013152,-10.1532541123152
"2016-06-04 00:00:00 UTC",573.526,8958404429.25,1014758653.67328,2016-06-02,1.262801605,0.379452347,0.780990051,11.06971887,3.326279275,6.846158791,17.0170375316864,-10.1708787406864
"2016-06-05 00:00:00 UTC",574.475674720771,8975651027.51292,980649173.4,2016-06-03,1.266703146,0.3806247,0.783402991,11.10391978,3.336556118,6.867310622,17.0558140620575,-10.1885034400575
"2016-06-06 00:00:00 UTC",585.563,9151383511,850291006.702601,2016-06-04,1.248495913,0.375153708,0.772142578,10.94431517,3.288597403,6.76860184,17.0945905924285,-10.3259887524285
"2016-06-07 00:00:00 UTC",577.910694269936,9033842181.75821,995595869.952437,2016-06-05,1.278407794,0.384141765,0.790641827,11.20652272,3.367386716,6.930766258,17.1333671227997,-10.2026008647997
"2016-06-08 00:00:00 UTC",583.139,9117713569.925,625927307.69599,2016-06-06,1.312221215,0.394302176,0.811554016,11.50293117,3.456452871,7.114082508,17.1721436531707,-10.0580611451707
"2016-06-09 00:00:00 UTC",577.607,9033585758,570784842.222965,2016-06-07,1.329127926,0.399382381,0.822010111,11.6511354,3.500985949,7.205740632,17.2109201835418,-10.0051795515418
"2016-06-10 00:00:00 UTC",579.227647880141,9060944979.93622,574507838.259124,2016-06-08,1.32760745,0.398925501,0.82106976,11.6378069,3.496980941,7.197497513,17.2496967139128,-10.0521992009128
"2016-06-11 00:00:00 UTC",597.746562,9352955399.17663,567638086.256336,2016-06-09,1.359221657,0.408425081,0.840621826,11.91493704,3.58025426,7.368890929,17.288473244284,-9.91958231528398
"2016-06-12 00:00:00 UTC",671.712278495053,10512767357.0425,2134843166.85344,2016-06-10,1.358768386,0.40828888,0.840341497,11.91096367,3.579060323,7.366433563,17.3272497746551,-9.96081621165511
"2016-06-13 00:00:00 UTC",704.291852171108,11025583301.9609,1929369214.32626,2016-06-11,1.403578656,0.421753673,0.868054778,12.3037705,3.697092699,7.609368181,17.3660263050261,-9.75665812402614
"2016-06-14 00:00:00 UTC",685.9321316,10740428205.8608,1295617503.87632,2016-06-12,1.369269526,0.41144431,0.846836014,12.00301667,3.606720826,7.4233645,17.4048028353973,-9.98143833539728
"2016-06-15 00:00:00 UTC",693.227,10857217289.95,1111645975.75259,2016-06-13,1.354149989,0.406901123,0.837485211,11.8704788,3.566895246,7.341395363,17.4435793657683,-10.1021840027683
"2016-06-16 00:00:00 UTC",765.463,11991494582.525,2295279422.85268,2016-06-14,1.340946063,0.402933548,0.829319135,11.75473319,3.53211548,7.269811535,17.4823558961394,-10.2125443611394
"2016-06-17 00:00:00 UTC",749.419,11742908607.65,2089119189.06224,2016-06-15,1.35094719,0.405938732,0.835504415,11.84240307,3.558458924,7.324031698,17.5211324265105,-10.1971007285105
"2016-06-18 00:00:00 UTC",756.799601258063,11861509350.4179,1639977543.48239,2016-06-16,1.330478288,0.399788144,0.822845254,11.66297268,3.504542866,7.213061492,17.5599089568816,-10.3468474648816
"2016-06-19 00:00:00 UTC",764.046,11978503075,1440147059.44258,2016-06-17,1.336874801,0.401710197,0.82680123,11.71904451,3.521391585,7.247739579,17.5986854872526,-10.3509459082526
"2016-06-20 00:00:00 UTC",734.161735803567,11512940800.4376,1274257070.72608,2016-06-18,1.339433422,0.402479023,0.82838363,11.74147338,3.528131114,7.261610899,17.6374620176238,-10.3758511186238
"2016-06-21 00:00:00 UTC",664.996529355434,10430819686.1179,2616450204.6982,2016-06-19,1.379091903,0.414395783,0.852910744,12.08911962,3.632593431,7.476615579,17.6762385479949,-10.1996229689949
"2016-06-22 00:00:00 UTC",591.895,9286122276,2116429838.31777,2016-06-20,1.382929808,0.415549014,0.855284328,12.1227627,3.642702655,7.497422417,17.7150150783659,-10.2175926613659
"2016-06-23 00:00:00 UTC",623.206256364616,9779539537,2950728708.75752,2016-06-21,1.41507641,0.42520857,0.875165658,12.40455981,3.727378328,7.671702162,17.7537916087371,-10.0820894467371
"2016-06-24 00:00:00 UTC",661.416605159304,10381264326.2778,2819565196.65348,2016-06-22,1.396924569,0.419754223,0.863939503,12.24544077,3.679565519,7.573293683,17.7925681391081,-10.2192744561081
"2016-06-25 00:00:00 UTC",666.05669785581,10456807082.2396,2165368588.87938,2016-06-23,1.397644221,0.419970467,0.864384578,12.25174925,3.681461117,7.57719521,17.8313446694792,-10.2541494594792
"2016-06-26 00:00:00 UTC",629.306,9882102247,1973414929.56768,2016-06-24,1.383330312,0.415669359,0.855532023,12.12627351,3.643757601,7.499593711,17.8701211998502,-10.3705274888502
"2016-06-27 00:00:00 UTC",648.3,10182702232.5,1893446210.55029,2016-06-25,1.40260332,0.4214606,0.867451573,12.2952207,3.694523618,7.60408049,17.9088977302214,-10.3048172402214
"2016-06-28 00:00:00 UTC",646.843,10162291635.8,1557753994.64064,2016-06-26,1.375702517,0.413377325,0.85081455,12.05940826,3.623665628,7.458240346,17.9476742605924,-10.4894339145924
"2016-06-29 00:00:00 UTC",637.437,10016780633.55,1478192305.74156,2016-06-27,1.366799389,0.410702072,0.845308337,11.98136344,3.600214366,7.409972882,17.9864507909635,-10.5764779089635
"2016-06-30 00:00:00 UTC",671.616,10556309174.4,1557452114.66062,2016-06-28,1.36805414,0.411079106,0.846084348,11.99236259,3.603519441,7.416775398,18.0252273213347,-10.6084519233347
"2016-07-01 00:00:00 UTC",677.71,10654888849,1520646626.31511,2016-06-29,1.391287822,0.418060468,0.86045341,12.19602905,3.664718059,7.542734594,18.0640038517057,-10.5212692577057
"2016-07-02 00:00:00 UTC",693.047,10897332418.6,1369565986.21654,2016-06-30,1.404954706,0.422167155,0.868905807,12.31583295,3.700717279,7.616828305,18.1027803820768,-10.4859520770768
"2016-07-03 00:00:00 UTC",664.745100343393,10456041581.3414,1980745475.19314,2016-07-01,1.440488594,0.432844538,0.890882033,12.62732301,3.794315224,7.809471898,18.1415569124479,-10.3320850144479
"2016-07-04 00:00:00 UTC",678.700571679464,10678148801.8616,1647219062.9065,2016-07-02,1.422721663,0.427505851,0.879893928,12.4715781,3.747516286,7.713150173,18.180333442819,-10.467183269819
"2016-07-05 00:00:00 UTC",667.530518023345,10504760879.5039,1363651288.98602,2016-07-03,1.433655178,0.430791203,0.88665585,12.56742129,3.776315683,7.772425184,18.21910997319,-10.44668478919
"2016-07-06 00:00:00 UTC",675.919,10639167835.7,1193299157.94193,2016-07-04,1.439353644,0.432503504,0.890180114,12.61737404,3.791325713,7.803318877,18.2578865035612,-10.4545676265612
"2016-07-07 00:00:00 UTC",638.62,10054273625,2122556832.55776,2016-07-05,1.438986782,0.432393267,0.889953225,12.61415813,3.790359382,7.801329971,18.2966630339322,-10.4953330629322
"2016-07-08 00:00:00 UTC",665.7445063,10483645176.3935,1407424927.23342,2016-07-06,1.434391133,0.431012346,0.887111008,12.57387267,3.778254223,7.776415094,18.3354395643033,-10.5590244703033
"2016-07-09 00:00:00 UTC",653.870512499399,10298813661.9423,1734638027.02205,2016-07-07,1.420151412,0.42673353,0.878304335,12.44904728,3.740746124,7.699215803,18.3742160946745,-10.6750002916745
"2016-07-10 00:00:00 UTC",650.321,10244077501.14,1043956725.03698,2016-07-08,1.410217726,0.423748611,0.872160766,12.36196859,3.714580325,7.64536127,18.4129926250455,-10.7676313550455
"2016-07-11 00:00:00 UTC",649.07,10225531860.96,969355597.138003,2016-07-09,1.414053912,0.424901326,0.874533286,12.39559659,3.72468502,7.666158786,18.4517691554166,-10.7856103694166
"2016-07-12 00:00:00 UTC",670.948,10571303712,1085661832.40248,2016-07-10,1.420803688,0.426929529,0.878707741,12.45476513,3.74246425,7.702752055,18.4905456857877,-10.7877936307877
"2016-07-13 00:00:00 UTC",658.15,10370703851.4,930971250.739608,2016-07-11,1.413320188,0.424680853,0.874079509,12.38916477,3.722752357,7.662180974,18.5293222161588,-10.8671412421588
"2016-07-14 00:00:00 UTC",659.576,10394281928.736,907126119.135773,2016-07-12,1.410535326,0.423844045,0.872357188,12.36475267,3.715416897,7.647083106,18.5680987465298,-10.9210156405298
"2016-07-15 00:00:00 UTC",665.686991503189,10491679653.2445,915530669.947748,2016-07-13,1.395218555,0.419241592,0.862884404,12.23048585,3.675071797,7.564044689,18.606875276901,-11.042830587901
"2016-07-16 00:00:00 UTC",663.501,10458476976.564,583921219.971443,2016-07-14,1.400788293,0.420915212,0.866329055,12.27931018,3.689742752,7.594240496,18.645651807272,-11.051411311272
"2016-07-17 00:00:00 UTC",678.390558245954,10694420116.4125,878701509.4,2016-07-15,1.386863967,0.416731168,0.857717441,12.15724953,3.653065416,7.518751085,18.6844283376431,-11.1656772526431
"2016-07-18 00:00:00 UTC",674.787437826621,10638777020.1173,951136967.97057,2016-07-16,1.398003431,0.420078404,0.864606734,12.25489807,3.682407291,7.579142628,18.7232048680142,-11.1440622400143
"2016-07-19 00:00:00 UTC",674.557388980701,10636194258.165,721148317.685841,2016-07-17,1.388256398,0.417149572,0.858578601,12.16945559,3.656733146,7.526300019,18.7619813983853,-11.2356813793853
"2016-07-20 00:00:00 UTC",670.893474059993,10579131342.2793,718486386.075903,2016-07-18,1.395224672,0.41924343,0.862888187,12.23053947,3.675087908,7.564077851,18.8007579287564,-11.2366800777564
"2016-07-21 00:00:00 UTC",665.364384514274,10493517598.7829,651736587.510553,2016-07-19,1.374416315,0.412990841,0.850019088,12.04813342,3.620277711,7.451267326,18.8395344591274,-11.3882671331274
"2016-07-22 00:00:00 UTC",651.09,10269410782,744993482.365366,2016-07-20,1.40374902,0.421804865,0.868160141,12.30526391,3.697541445,7.610291793,18.8783109894986,-11.2680191964986
"2016-07-23 00:00:00 UTC",655.423,10338768243.216,749951409.470818,2016-07-21,1.331019579,0.418482031,0.836765243,11.66771763,3.668413484,7.335084117,18.9170875198696,-11.5820034028696
"2016-07-24 00:00:00 UTC",660.8489235,10425364936.5632,628152931.620465,2016-07-22,1.262927311,0.415995264,0.807829663,11.07082081,3.646614483,7.081434827,18.9558640502407,-11.8744292232407
"2016-07-25 00:00:00 UTC",654.518638348107,10326505495.915,571897923.667818,2016-07-23,1.166060231,0.405140778,0.761302355,10.22168399,3.551464061,6.67357644,18.9946405806119,-12.3210641406119
"2016-07-26 00:00:00 UTC",651.31,10276898043.72,704328935.724251,2016-07-24,1.073827156,0.394703411,0.716925973,9.413168848,3.459970097,6.284573075,19.0334171109829,-12.7488440359829
"2016-07-27 00:00:00 UTC",655.6182633,10345876482.2592,701731382.898986,2016-07-25,0.989485867,0.387612731,0.678145343,8.673833112,3.397813203,5.944622076,19.072193641354,-13.127571565354
"2016-07-28 00:00:00 UTC",655.890430174895,10351218168.4709,590272472.779473,2016-07-26,0.931062492,0.388031317,0.65518957,8.161693805,3.401482523,5.743391767,19.1109701717251,-13.3675784047251
"2016-07-29 00:00:00 UTC",657.342379194665,10375300169.2339,498459288.324846,2016-07-27,0.841062789,0.378822373,0.612603012,7.372756408,3.320756918,5.370078007,19.1497467020962,-13.7796686950962
"2016-07-30 00:00:00 UTC",654.54898030554,10332176091.1353,381261251.179622,2016-07-28,0.84385085,0.380078141,0.614633746,7.397196554,3.331764983,5.387879422,19.1885232324672,-13.8006438104672
"2016-07-31 00:00:00 UTC",623.745771253302,9847086965.69131,1034681070.14063,2016-07-29,0.860579175,0.387612731,0.626818119,7.543837048,3.397813203,5.494687628,19.2272997628384,-13.7326121348384
"2016-08-01 00:00:00 UTC",605.747,9564059424,1099193368.89997,2016-07-30,0.849426956,0.38258967,0.618695202,7.446076693,3.353781045,5.423482139,19.2660762932094,-13.8425941542094
"2016-08-02 00:00:00 UTC",517.134929448761,8165924598.98626,1868906086.66643,2016-07-31,0.877307482,0.395147314,0.639002478,7.690477388,3.463861353,5.601495723,19.3048528235805,-13.7033571005805
"2016-08-03 00:00:00 UTC",567.381061615601,8960483430.8252,2497221230.71245,2016-08-01,0.897753204,0.363272128,0.621292403,7.869704589,3.184443477,5.446249202,19.3436293539517,-13.8973801519517
"2016-08-04 00:00:00 UTC",576.603706724855,9107192616,1656264327,2016-08-02,0.918967285,0.332058063,0.604391976,8.055667217,2.910820979,5.298100065,19.3824058843227,-14.0843058193227
"2016-08-05 00:00:00 UTC",576.0338,9099338658.9168,730357921.455764,2016-08-03,0.945900838,0.302036056,0.59055913,8.291766748,2.64764807,5.17684133,19.4211824146938,-14.2443410846938
"2016-08-06 00:00:00 UTC",587.635,9283768001.28,781499291.6,2016-08-04,0.953974416,0.266820491,0.565608891,8.362539726,2.338948425,4.958127539,19.4599589450648,-14.5018314060648
"2016-08-07 00:00:00 UTC",592.6675,9364319559,1119146426.82317,2016-08-05,0.965886875,0.229271043,0.540230639,8.466964347,2.009789962,4.735661779,19.498735475436,-14.763073696436
"2016-08-08 00:00:00 UTC",590.7125,9334500359.1,732938493.489154,2016-08-06,1.001184587,0.20301633,0.532489975,8.776384087,1.779641146,4.667807119,19.537512005807,-14.869704886807
"2016-08-09 00:00:00 UTC",585.3025,9249860835.69,764158462.476601,2016-08-07,0.988135558,0.159556624,0.493162255,8.661996306,1.398673366,4.323060323,19.5762885361781,-15.2532282131781
"2016-08-10 00:00:00 UTC",592.2668433,9361030948.51957,787203551.078336,2016-08-08,0.976015875,0.15759963,0.487113519,8.555755163,1.381518353,4.270037111,19.6150650665492,-15.3450279555492
"2016-08-11 00:00:00 UTC",587.6138,9288488901.6216,332761748.88417,2016-08-09,0.943893955,0.152412826,0.471081996,8.274174409,1.336050832,4.129504774,19.6538415969203,-15.5243368229203
"2016-08-12 00:00:00 UTC",586.53,9272434001.04,332148000.222309,2016-08-10,0.930711077,0.150284155,0.464502638,8.158613303,1.317390902,4.071830121,19.6926181272914,-15.6207880062914
"2016-08-13 00:00:00 UTC",584.468868334607,9241013898.48374,528917329.609781,2016-08-11,0.928074502,0.149858421,0.463186766,8.135501082,1.313658916,4.06029519,19.7313946576625,-15.6710994676625
"2016-08-14 00:00:00 UTC",570.7367,9024984099.8556,800709328.020763,2016-08-12,0.910497343,0.147020195,0.454414294,7.98141971,1.288779027,3.983395704,19.7701711880336,-15.7867754840336
"2016-08-15 00:00:00 UTC",567.734283659435,8978508769.85758,689576137.496229,2016-08-13,0.907860768,0.146594461,0.453098423,7.958307489,1.285047041,3.971860773,19.8089477184046,-15.8370869454046
"2016-08-16 00:00:00 UTC",578.223151102356,9145336947.42457,665471810.682053,2016-08-14,0.921043645,0.148723131,0.459677781,8.073868595,1.30370697,4.029535426,19.8477242487758,-15.8181888227758
"2016-08-17 00:00:00 UTC",571.461915,9039235990.70367,509828615.057952,2016-08-15,0.920633848,0.14865696,0.459473258,8.070276311,1.303126916,4.027742577,19.8865007791468,-15.8587582021468
"2016-08-18 00:00:00 UTC",572.268419848719,9053050627,448162729.67827,2016-08-16,0.939399696,0.151687127,0.468838985,8.234777738,1.329689357,4.109842542,19.9252773095179,-15.8154347675179
"2016-08-19 00:00:00 UTC",573.491990679434,9073411771.81616,404401760.595,2016-08-17,0.923081327,0.149052161,0.460694754,8.09173091,1.306591241,4.038450215,19.9640538398889,-15.9256036248889
"2016-08-20 00:00:00 UTC",581.946273081214,9208301151.7056,449090940.593244,2016-08-18,0.936975686,0.151295716,0.467629201,8.213528865,1.32625825,4.099237577,20.0028303702601,-15.9035927932601
"2016-08-21 00:00:00 UTC",580.587027137173,9187908144.1993,397848571.055158,2016-08-19,0.951748898,0.153681182,0.475002269,8.343030842,1.347169245,4.163869891,20.0416069006312,-15.8777370096312
"2016-08-22 00:00:00 UTC",585.2175,9262302917,391991120.289231,2016-08-20,0.955164358,0.154232685,0.476706869,8.372970758,1.352003716,4.178812412,20.0803834310022,-15.9015710190022
"2016-08-23 00:00:00 UTC",582.0038,9212472965.7744,602216568.659101,2016-08-21,0.966149854,0.156006539,0.48218955,8.46926962,1.367553324,4.226873595,20.1191599613734,-15.8922863663734
"2016-08-24 00:00:00 UTC",577.888053162171,9148400141.82093,366732500.445058,2016-08-22,0.985996752,0.159211266,0.492094811,8.64324753,1.395645956,4.313703117,20.1579364917444,-15.8442333747444
"2016-08-25 00:00:00 UTC",576.1163,9121223051.838,401309290.99276,2016-08-23,0.997351817,0.161044795,0.497761938,8.742786025,1.411718676,4.363381148,20.1967130221155,-15.8333318741155
"2016-08-26 00:00:00 UTC",578.1038,9153633133.9896,338221514.607389,2016-08-24,1.024793184,0.165475819,0.511457474,8.98333705,1.450561028,4.48343622,20.2354895524866,-15.7520533324866
"2016-08-27 00:00:00 UTC",568.575,9003730818.6,445311513.39073,2016-08-25,1.00208309,0.161808765,0.500123239,8.784260366,1.418415637,4.384080311,20.2742660828577,-15.8901857718577
"2016-08-28 00:00:00 UTC",573.5288,9083223370,339737295.894274,2016-08-26,0.981265505,0.1584473,0.489733524,8.601773419,1.388949031,4.293004068,20.3130426132287,-16.0200385452287
"2016-08-29 00:00:00 UTC",572.510228361709,9068122329.39408,381390186.594049,2016-08-27,0.970856722,0.156766569,0.48453867,8.510530022,1.374215741,4.247465985,20.3518191435999,-16.1043531585999
"2016-08-30 00:00:00 UTC",576.08,9125715540.48,414583282.423625,2016-08-28,0.960447921,0.155085835,0.479343808,8.419286472,1.359482425,4.201927825,20.390595673971,-16.188667848971
"2016-08-31 00:00:00 UTC",571.758282676303,9058256694.8504,335483654.445443,2016-08-29,0.952696834,0.153834248,0.475475368,8.351340449,1.348511018,4.168017079,20.429372204342,-16.261355125342
"2016-09-01 00:00:00 UTC",571.59,9056523460,356532608.257275,2016-08-30,0.971196446,0.156821425,0.484708221,8.513508047,1.37469661,4.248952268,20.4681487347132,-16.2191964667132
"2016-09-02 00:00:00 UTC",573.9625,9095188851.3,378500484.520636,2016-08-31,0.956135727,0.154389534,0.477191663,8.381485783,1.353378657,4.183062121,20.5069252650842,-16.3238631440842
"2016-09-03 00:00:00 UTC",596.195,9448393429.68,561496914.785099,2016-09-01,0.967658408,0.156250129,0.482942444,8.482493601,1.369688632,4.233473467,20.5457017954553,-16.3122283284553
"2016-09-04 00:00:00 UTC",608.6888,9647700436.7136,884434073.869436,2016-09-02,0.989781184,0.159822347,0.493983559,8.67642186,1.401002694,4.330259881,20.5844783258264,-16.2542184448264
"2016-09-05 00:00:00 UTC",606.6438,9616262727,618185193.009476,2016-09-03,0.974602719,0.157371444,0.486408236,8.543367439,1.379518077,4.263854601,20.6232548561975,-16.3594002551975
"2016-09-06 00:00:00 UTC",610.6838,9681336387.3936,560341026.713077,2016-09-04,1.002785622,0.161922205,0.500473861,8.790418764,1.419410049,4.387153866,20.6620313865686,-16.2748775205686
"2016-09-07 00:00:00 UTC",614.32648859622,9740198080.1181,597124132.722928,2016-09-05,0.995564277,0.160756157,0.496869806,8.727116448,1.409188472,4.355560719,20.7008079169397,-16.3452471979397
"2016-09-08 00:00:00 UTC",625.4675,9917920559.61,1600702238.59289,2016-09-06,0.968657134,0.156411396,0.483440892,8.491248434,1.371102296,4.23784286,20.7395844473108,-16.5017415873108
"2016-09-09 00:00:00 UTC",621.9125,9862631720.7,850137524.771147,2016-09-07,0.985954579,0.159204456,0.492073763,8.642877839,1.395586261,4.31351861,20.7783609776818,-16.4648423676818
"2016-09-10 00:00:00 UTC",623.0588,9881939361.4032,586796232.546708,2016-09-08,0.989798461,0.159825137,0.493992182,8.676573313,1.40102715,4.330335469,20.817137508053,-16.486802039053
"2016-09-11 00:00:00 UTC",605.31541517908,9601743135.42834,1228662231.02679,2016-09-09,0.979227789,0.158118265,0.488716533,8.583910797,1.386064711,4.284089126,20.855914038424,-16.571824912424
"2016-09-12 00:00:00 UTC",605.831205242032,9611117069,973866198.69109,2016-09-10,1.007095907,0.162618197,0.502625053,8.828202718,1.425511115,4.406011218,20.8946905687951,-16.4886793507951
"2016-09-13 00:00:00 UTC",606.645,9625199431,699782155.29345,2016-09-11,0.99268136,0.160290645,0.49543099,8.701844804,1.405107798,4.342948055,20.9334670991661,-16.5905190441661
"2016-09-14 00:00:00 UTC",608.425,9654573079.5,619105285.975445,2016-09-12,1.017612514,0.164316339,0.50787372,8.920391299,1.440397026,4.452021028,20.9722436295373,-16.5202226015373
"2016-09-15 00:00:00 UTC",605.5838,9610607638.9944,549080254.726038,2016-09-13,1.049127204,0.169405092,0.523602185,9.196649068,1.485005032,4.58989675,21.0110201599084,-16.4211234099084
"2016-09-16 00:00:00 UTC",606.553365893692,9627042762.30876,546585886.127332,2016-09-14,1.056418754,0.170582476,0.527241278,9.260566793,1.495325981,4.621797039,21.0497966902794,-16.4279996512794
"2016-09-17 00:00:00 UTC",605.3438,9609021664.308,531090439.785241,2016-09-15,1.069431913,0.172683742,0.533735932,9.374640153,1.513745681,4.678729182,21.0885732206506,-16.4098440386506
"2016-09-18 00:00:00 UTC",608.795,9664864143,1306045902.14131,2016-09-16,1.069620975,0.17271427,0.53383029,9.376297469,1.514013292,4.679556321,21.1273497510216,-16.4477934300216
"2016-09-19 00:00:00 UTC",608.617634297324,9663034352.09131,1272958790.40608,2016-09-17,1.080911116,0.174537316,0.539465014,9.475266843,1.529994114,4.728950313,21.1661262813927,-16.4371759683927
"2016-09-20 00:00:00 UTC",607.768812563266,9650615110.17709,953214316.447546,2016-09-18,1.065857271,0.172106536,0.531951887,9.343304838,1.508685892,4.66309024,21.2049028117638,-16.5418125717638
"2016-09-21 00:00:00 UTC",595.840249226434,9462412679.83217,1589139471.13428,2016-09-19,1.037138699,0.167469279,0.517618919,9.091557837,1.468035699,4.53744744,21.2436793421349,-16.7062319021349
"2016-09-22 00:00:00 UTC",594.9588,9449414102,994983745.482294,2016-09-20,1.02337572,0.165246937,0.510750041,8.970911559,1.448554654,4.477234861,21.2824558725059,-16.8052210115059
